class,GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,SSE
n,126.2542662,226.1216216,102.6486486,672.4054054,22.47649937,221.44649878007812
w,120.2981651,176.9090909,93.67272727,220.8,20.81877728,1455.9170831766746
w,110.2874396,180.4230769,91.69230769,306.7307692,16.13405381,1345.3264542572688
n,150.4622093,188.6744186,83.20930233,417.4883721,23.35571566,1334.1268497396904
n,113.3680556,191.5,81,449.8333333,16.81012335,841.4471582322645
w,99.8125,167.4375,84.4375,196.9375,10.51765629,2045.5635323091385
n,119.1684867,231.1358025,107.2098765,741.2839506,19.67219548,240.5336735749825
n,139.0828729,195.173913,80.34782609,455.6956522,14.50219982,820.9148059166306
n,121.9462025,195.8,93.6,346.8,15.82908715,280.39905166453104
w,137.206422,204.1219512,103.9512195,513.9512195,23.72377227,349.4469520719886
n,135.9955157,202.7857143,103.6428571,559.9285714,19.22225008,372.4100796741793
n,125.7291667,196.3333333,87.44444444,473.3333333,62.3965811,1635.4671126169808
n,128.3836478,243.1833333,112.7833333,859.3833333,15.06853786,1078.7435584620264
n,121.4685185,215.7647059,97.79411765,878.0294118,21.56690724,2155.344840201829
w,113.9976798,214.8571429,135.7857143,452.5,11.77569921,2250.881330871452
w,144.6740506,210.25,123.55,415.65,17.3795138,1694.7206858864727
n,118.672399,224.2328767,100.3835616,768.6849315,27.55185152,787.5078861638985
w,106.4891041,199.3846154,111.1538462,412.2307692,24.92640054,1405.6305072028665
n,141.3263889,203.8888889,79.11111111,492,20.29230834,582.522864135271
n,112.9369104,181.9719626,73.97196262,417.7850467,21.50453277,1505.8988086368843
n,112.8920455,191.1818182,97.18181818,415.6363636,25.01305444,978.9046188283484
w,130.9252336,224.5740741,126.4074074,567.9259259,14.93393086,664.4682094607538
w,130.9252336,224.5740741,126.4074074,567.9259259,14.93393086,664.4682094607538
w,128.045738,224.8241758,135.9010989,507.1978022,18.50717149,1790.3596491099677
w,116.0096774,206.8974359,113.8974359,315,20.03182872,1263.408848749193
w,128.6991342,203.4137931,116.9655172,339.1034483,24.23590952,896.005403574476
w,139.9477352,206.6666667,111.2777778,523.8888889,21.20467206,448.5151719056556
n,132.3698454,213.877551,113.5918367,585.3877551,22.95028399,608.8061765698064
n,155.88125,206.4,94.2,678.8,12.51439172,1798.7590526542806
n,145.0513834,195.0625,86.9375,351,17.51506048,585.936165318839
n,114.4959016,217.173913,96.80434783,667.0434783,21.3200142,309.13405602220894
n,131.9603175,201.75,88.3125,666.1875,10.49404593,978.7653612315062
n,110.9431818,210.9090909,92.81818182,625.5454545,34.26971291,747.0440849773032
n,167.9444444,208.25,96.375,711.75,17.20056322,2745.9446245317613
n,135.6559524,199.1698113,89.8490566,441.6603774,22.92865092,143.91918652155815
n,119.55,169,83,310,12.00999584,1493.594199392491
n,138.8929664,195.6407767,84.9223301,420.3495146,21.60126322,720.2487953168733
n,137.1009317,162.1707317,64.97560976,159.2439024,9.854986629,3384.136667827075
n,134.7401316,181.6315789,77.42105263,406.3684211,25.14985558,743.3406437150555
n,105.9821429,215.7142857,105.5714286,775,18.50096523,1671.2408127018687
n,140.6629921,182.725,76.15,334.8,17.83730291,487.8373750265165
n,141.197,273.7777778,169.3333333,448.7777778,20.61966469,2398.8860791163356
n,127.8590476,205.2727273,93.81818182,716.1818182,23.71169038,1183.2857610511817
w,136.492126,179,86.25,499.75,26.54359621,1391.0721880434696
n,127.375,220.5,96.25,662.75,24.46992733,57.71339659120699
n,115.7764706,189.75,85.875,250.5,7.206496635,610.0738847314708
n,132.7505882,190.4814815,80.66666667,306.7777778,16.84433084,843.1888673532374
n,131.1832461,201.9166667,84.25,377.6666667,15.71159338,281.5253398346499
n,124.3803922,278.4375,154,513.25,34.70269937,1531.1890937841265
n,139.7841307,185.9074074,83.2962963,382.1666667,16.9397079,482.0218560529682
w,123.4173554,170.6451613,75.48387097,221.8064516,7.750532861,2152.738695817401
n,118.1569187,227.6136364,103.6363636,589.3181818,28.51032871,560.8760881716777
n,122.041841,185.8333333,79.35,280.3833333,20.01940031,276.69011772831294
n,134.6636086,182.0243902,78.56097561,254.6829268,17.66049039,192.69431114768366
n,132.4734848,188.9090909,89.3030303,442.7272727,22.86756699,389.3665027119804
n,127.9208333,226.4,123.4666667,597.4666667,16.83118798,754.9057864785527
n,112.452381,217.7027027,95.32432432,729.3513514,17.79191468,1308.048375480352
n,120.3128314,219.5932203,99.08474576,594.8305085,29.88680166,304.69519654484
n,105.7421875,163.25,74.25,233.75,8.411301921,2383.883983030724
n,125.2010772,176.0857143,66.05714286,224.9428571,17.63266912,2138.038606101851
n,116.0628019,187.6153846,80.69230769,407.1153846,27.19154607,644.202632975785
n,134.2827298,262.0888889,167.3333333,426.4666667,14.22985906,899.2835016275751
n,131.6287129,244.1052632,140.0526316,592.2631579,25.11939633,874.234582176573
n,146.7479839,224.6451613,110.6451613,546.1290323,19.4187654,1151.7644968563457
n,105.9621849,187.5333333,82.46666667,347.8666667,13.6570698,903.6320785829731
n,112.6272321,117.2105263,50.57894737,309.877193,22.6178661,7996.44830778716
n,117.7002725,245.0652174,115.0869565,680.6086957,16.4968491,789.4330240498571
n,129.2612613,189,82,456,18.8289833,796.9581317254919
n,127.4291667,241.6666667,135.2666667,559.2666667,25.40341184,151.44499577606902
n,116.2102138,241.5471698,117,789.2830189,19.67518365,447.2361300825417
n,116.8474843,249.925,111.875,667.55,15.70915338,844.9429138794718
n,128.1609499,278.2291667,164.8333333,424.4166667,12.7079918,1221.3372287670497
n,118.9467742,210.6666667,89.84615385,529.1538462,36.24006813,269.9988471951124
n,133.2729469,203.6538462,88.92307692,515.2307692,27.76454254,309.9634196050842
n,127.0138889,245.1111111,133.2222222,358.8888889,13.80016103,2892.8078122866154
n,146.8085106,216,114.6666667,474.3333333,20.04370225,820.2895748633787
n,81.125,195,81.8,356,10.90687856,2945.5835682902793
n,125.2554348,208.0571429,103.6857143,328.6857143,14.94004344,445.15921493526605
n,142.4962406,224.68,99.92,661.4,31.10269442,283.9627411197011
n,125.7534247,242.5217391,111.7826087,795.4347826,22.63635432,171.20805950410923
n,163.6696429,257.1428571,163.7857143,300,10.38444677,1708.838531637238
n,118.9278846,240.5384615,117.5384615,510.8461538,41.20794431,1503.086881814652
n,116.8708861,273.36,158.28,494.2,22.58020372,610.8847618960074
n,136.1890244,235.7619048,125.0952381,630.1428571,19.44618716,545.985334362673
n,132.3554688,192.5625,97.5,487.5,30.72229443,356.9026445790463
n,126.1730337,171.1428571,79.78571429,325.8571429,13.69045549,826.7198869199198
n,149.0551181,273.125,138.25,619.3125,20.02615477,1973.9120382804049
n,130.00625,202.5,88,510,30.18940211,441.08345910050303
n,129.3477157,208.28,93.36,779.56,17.68416241,2260.0072241137277
n,131.9672365,228.5227273,105.7272727,774.3636364,23.33532066,791.8325034674615
n,130.75,263.8235294,135.9411765,666.7058824,22.87365629,906.7219379410082
n,135.2966667,192.6842105,83.52631579,460.1052632,27.92074259,813.8462424302732
n,136.1504854,178.6153846,85.46153846,343.7692308,16.26954901,500.9121580895852
n,140.1536797,284.6551724,167.9310345,502.9310345,13.82023194,2052.7180544865937
n,118.2882022,267.3571429,162.7767857,498.7232143,12.70211283,843.2143988618259
n,104.2940685,372.1266667,244,292.6733333,31.27411496,8347.08264272729
n,121.5386819,186.0909091,80.90909091,297.3636364,30.90240569,1213.5278065739506
n,109.8367347,236.3488372,121.255814,518.3255814,20.97096811,1345.1719905000928
n,127.4961686,227.1818182,125.8484848,281.4242424,12.33984639,1474.8811922340412
n,122.6241935,185.4615385,77.87179487,382.1025641,19.38403879,471.44174908407047
n,131.83,244.4,146.48,471.8,19.88551231,406.1446371521206
n,136.637605,235.0666667,108.75,633.9,24.29020722,632.953243089383
n,135.6507042,237.1111111,144.2666667,443.6888889,15.65340652,1593.8792760059418
n,127.1433824,214.4117647,128.6470588,261.3529412,16.67312447,2729.8570525620025
n,122.6624294,352.5730337,233.3707865,372.8651685,21.70358438,3474.0745673483334
n,149.7162162,253.0714286,135.4285714,319.1428571,26.84279632,1733.6414863283746
n,135.904943,222.3939394,98.81818182,635.1515152,32.12930144,664.793090079381
n,126.9334719,193.5409836,96.2295082,270.557377,17.72873322,282.8973342993642
n,134.956962,305,176.32,289.36,9.795182489,3387.8168525652304
n,122.770206,184.75,90.55,218,12.22661032,954.0367060492592
n,138.525,208.45,90.75,607.15,43.52413124,718.9230695630416
n,123.5256299,234.7808219,109.3972603,767.3972603,16.73933367,387.3023692456596
n,122.7985948,262.7777778,129.4074074,737.2962963,26.68199148,1012.9641780741237
n,129.7841141,261.2903226,161.6451613,405.1612903,12.14840594,413.12004191615233
n,117.1099476,1848.916667,1594.583333,1597.333333,16.61241169,2418733.995895136
n,141.3060109,190.2608696,92.04347826,576.3043478,20.34215826,920.1944443930522
n,139.0508096,210.0176991,109.1504425,248.3097345,14.80460884,1709.4715202194582
n,127.2306176,430.28125,293.6458333,341.6354167,12.07636293,7618.7013934263505
n,127.0295809,180.7142857,79.19480519,171.9350649,12.66055932,988.9420282272616
n,115.2224317,225.7014925,106.5671642,472.641791,13.5561997,818.4779311169253
n,131.787703,237.7037037,110.3333333,722.1666667,23.79729786,444.2880611893092
n,127.53125,200.25,82.75,374.5,20.19746271,334.44370305649
n,128.1815224,244.6804124,140.2371134,414.6082474,23.70457546,166.0470556030469
n,125.4286511,279.0701754,189.1666667,334.254386,8.140317793,1748.4532071883943
n,125.1016949,245.0666667,116.9333333,681.8,17.28377531,704.0242297929993
n,129.424,180.75,86,218.5,12.03624085,1119.7466277364902
n,128.0407524,237.85,185.35,275.2,20.48072264,1764.7830202848554
n,119.9715909,204.8181818,98,482.4545455,41.87723104,373.1408535786418
n,133.5453461,234.8113208,133.4716981,548.7169811,22.5446829,603.0885109851963
n,129.7637162,217.9770115,129.7931034,228.8505747,19.94400273,2974.7440709357575
n,123.5543478,202.826087,106.3913043,364.5652174,17.31406762,1073.9093576789799
n,121.5490279,276.22,175.5933333,402.62,13.39457436,1505.9181625313752
n,119.0766871,247.9512195,113.3658537,808.0243902,24.83005893,42.900662140628924
n,107.9444444,197,90,451,8.2148874,951.9691050935012
n,119.7319277,182.2380952,74.28571429,301.6904762,22.94427836,1452.458678775034
